CreationTime,InsertionTime,CreationDate,CreationHour,ReceivingHost,ProductsReceived,BytesReceived,Latency,CountyCode,StateCode,State
20180628161018,20180628161019,0628,16,uva,9871,1930843659,0.570771,29203,44,VA
20180628161022,20180628161023,0628,16,uva,37,4816503,0.771332,29203,44,VA
20180628161133,20180628161133,0628,16,uva,6787,449767642,0.178668,29203,44,VA
20180628161136,20180628161137,0628,16,uva,11007,2153249322,0.183157,29203,44,VA
20180628161214,20180628161214,0628,16,uva,39,4927408,0.28552,29203,44,VA
20180628161237,20180628161238,0628,16,uva,12448,2333460072,0.153744,29203,44,VA
20180628161237,20180628161237,0628,16,uva,7904,515878491,0.593343,29203,44,VA
20180628161306,20180628161306,0628,16,uva,40,4977649,0.221022,29203,44,VA
20180628161347,20180628161348,0628,16,uva,8406,554572470,0.475537,29203,44,VA
20180628161348,20180628161349,0628,16,uva,13456,2585127860,0.787623,29203,44,VA
20180628161511,20180628161512,0628,16,uva,14240,2866075394,0.526624,29203,44,VA
20180628161511,20180628161511,0628,16,uva,8744,594786293,0.255107,29203,44,VA
20180628161550,20180628161550,0628,16,uva,42,5443933,0.149984,29203,44,VA
20180628161637,20180628161637,0628,16,uva,9694,649829032,0.146171,29203,44,VA
20180628161638,20180628161638,0628,16,uva,15618,3151738766,0.088058,29203,44,VA
20180628161744,20180628161744,0628,16,uva,10430,698924651,0.182358,29203,44,VA
20180628161744,20180628161745,0628,16,uva,16645,3369977466,0.059117,29203,44,VA
20180628161744,20180628161744,0628,16,uva,44,5539309,0.18628,29203,44,VA
20180628161750,20180628161750,0628,16,uva,45,5635792,0.267746,29203,44,VA
20180628161849,20180628161849,0628,16,uva,17896,3572739890,0.129185,29203,44,VA
20180628161850,20180628161850,0628,16,uva,11172,743047029,0.184734,29203,44,VA
20180628161943,20180628161943,0628,16,uva,49,5783592,0.15784,29203,44,VA
20180628161950,20180628161950,0628,16,uva,12429,800297157,0.168436,29203,44,VA
20180628161951,20180628161952,0628,16,uva,19738,3766903613,0.255306,29203,44,VA
20180628162051,20180628162052,0628,16,uva,52,7061466,0.789902,29203,44,VA
20180628162110,20180628162110,0628,16,uva,13331,848906885,0.11344,29203,44,VA
20180628162111,20180628162111,0628,16,uva,21418,4031974341,0.160263,29203,44,VA
20180628162135,20180628162135,0628,16,uva,57,7252239,0.254004,29203,44,VA
20180628162223,20180628162224,0628,16,uva,22472,4292975458,0.073643,29203,44,VA
20180628162223,20180628162223,0628,16,uva,13858,888351577,0.102183,29203,44,VA
20180628162258,20180628162258,0628,16,uva,59,7286010,0.236358,29203,44,VA
20180628162328,20180628162329,0628,16,uva,16140,949390607,0.05103,29203,44,VA
20180628162328,20180628162328,0628,16,uva,24940,4485383068,0.133214,29203,44,VA
20180628162403,20180628162403,0628,16,uva,70,7379052,0.148019,29203,44,VA
20180628162457,20180628162457,0628,16,uva,16951,1002800111,0.086242,29203,44,VA
20180628162501,20180628162503,0628,16,uva,26331,4810782552,1.854423,29203,44,VA
20180628162618,20180628162619,0628,16,uva,26828,4989125352,0.105126,29203,44,VA
20180628162618,20180628162618,0628,16,uva,17255,1029850026,0.155574,29203,44,VA
20180628162710,20180628162711,0628,16,uva,72,7420564,0.139007,29203,44,VA
20180628162740,20180628162740,0628,16,uva,28148,5195620595,0.272177,29203,44,VA
20180628162740,20180628162741,0628,16,uva,18354,1106526856,0.837995,29203,44,VA
20180628162848,20180628162849,0628,16,uva,77,7531359,0.606497,29203,44,VA
20180628162851,20180628162852,0628,16,uva,20108,1152571095,0.150553,29203,44,VA
20180628162851,20180628162851,0628,16,uva,30091,5427851664,0.172585,29203,44,VA
20180628162944,20180628162944,0628,16,uva,80,7631609,0.105496,29203,44,VA
20180628163003,20180628163003,0628,16,uva,32416,5643854334,0.14438,29203,44,VA
20180628163003,20180628163004,0628,16,uva,21742,1222574376,0.247202,29203,44,VA
20180628163115,20180628163115,0628,16,uva,83,7856793,0.081459,29203,44,VA
20180628163123,20180628163124,0628,16,uva,34485,5901114118,0.062567,29203,44,VA
20180628163123,20180628163123,0628,16,uva,22749,1284497471,0.101059,29203,44,VA
20180628163214,20180628163214,0628,16,uva,87,7993305,0.060269,29203,44,VA
20180628163235,20180628163235,0628,16,uva,23710,1347387193,0.167393,29203,44,VA
20180628163235,20180628163236,0628,16,uva,36103,6131016864,0.131729,29203,44,VA
20180628163251,20180628163251,0628,16,uva,88,8323946,0.14338,29203,44,VA
20180628163349,20180628163349,0628,16,uva,37434,6380462032,0.05977,29203,44,VA
20180628163349,20180628163350,0628,16,uva,24473,1397872389,0.049105,29203,44,VA
20180628163507,20180628163508,0628,16,uva,39257,6621945857,0.216887,29203,44,VA
20180628163507,20180628163507,0628,16,uva,25766,1481176298,0.222628,29203,44,VA
20180628163530,20180628163530,0628,16,uva,91,9319899,0.292133,29203,44,VA
20180628163621,20180628163622,0628,16,uva,39809,6881336117,0.135614,29203,44,VA
20180628163621,20180628163621,0628,16,uva,25896,1516517529,0.156266,29203,44,VA
20180628163705,20180628163705,0628,16,uva,92,9796481,0.161166,29203,44,VA
20180628163736,20180628163736,0628,16,uva,28919,1587913597,0.119,29203,44,VA
20180628163736,20180628163737,0628,16,uva,42327,7098357586,0.040484,29203,44,VA
20180628163811,20180628163811,0628,16,uva,101,10636269,0.164789,29203,44,VA
20180628163850,20180628163850,0628,16,uva,29386,1619748727,0.104838,29203,44,VA
20180628163904,20180628163904,0628,16,uva,43203,7267401350,0.068232,29203,44,VA
20180628163951,20180628163951,0628,16,uva,102,10790968,0.14534,29203,44,VA
20180628164004,20180628164004,0628,16,uva,29533,1623361058,0.064609,29203,44,VA
20180628164024,20180628164024,0628,16,uva,43463,7342074123,0.049178,29203,44,VA
20180628164050,20180628164050,0628,16,uva,105,10956582,0.093179,29203,44,VA
20180628164141,20180628164141,0628,16,uva,44491,7572801394,0.186768,29203,44,VA
20180628164145,20180628164145,0628,16,uva,30016,1656505738,0.19628,29203,44,VA
20180628164243,20180628164243,0628,16,uva,118,11147956,0.127401,29203,44,VA
20180628164252,20180628164252,0628,16,uva,46018,7780890013,0.08625,29203,44,VA
20180628164252,20180628164253,0628,16,uva,30965,1716385967,0.091002,29203,44,VA
20180628164343,20180628164343,0628,16,uva,119,11240004,0.099993,29203,44,VA
20180628164417,20180628164417,0628,16,uva,31979,1779398588,0.11919,29203,44,VA
20180628164418,20180628164419,0628,16,uva,47569,8026087076,0.131608,29203,44,VA
20180628164455,20180628164455,0628,16,uva,31993,1783249746,0.183828,29203,44,VA
20180628164542,20180628164546,0628,16,uva,47650,8094324192,4.30211,29203,44,VA
20180628164713,20180628164713,0628,16,uva,32168,1791088315,0.180283,29203,44,VA
20180628164713,20180628164713,0628,16,uva,130,11370472,0.184617,29203,44,VA
20180628164715,20180628164716,0628,16,uva,48214,8214391111,0.577791,29203,44,VA
20180628164718,20180628164718,0628,16,uva,137,11487717,0.188754,29203,44,VA
20180628164826,20180628164826,0628,16,uva,32220,1813059993,0.637813,29203,44,VA
20180628164830,20180628164831,0628,16,uva,48516,8478284311,0.788186,29203,44,VA
20180628164949,20180628164949,0628,16,uva,140,11685344,0.15908,29203,44,VA
20180628164955,20180628164955,0628,16,uva,48830,8774523476,0.097575,29203,44,VA
20180628164955,20180628164956,0628,16,uva,32346,1845398359,0.126889,29203,44,VA
20180628165042,20180628165042,0628,16,uva,33937,1894586888,0.53737,29203,44,VA
20180628165110,20180628165113,0628,16,uva,50311,8876898559,2.671141,29203,44,VA
20180628165134,20180628165135,0628,16,uva,147,11974087,0.325103,29203,44,VA
20180628165228,20180628165229,0628,16,uva,50650,8978859852,0.16884,29203,44,VA
20180628165228,20180628165228,0628,16,uva,34217,1910020634,0.132171,29203,44,VA
20180628165307,20180628165307,0628,16,uva,148,12005634,0.211544,29203,44,VA
20180628165334,20180628165335,0628,16,uva,51524,9105868096,0.135053,29203,44,VA
20180628165334,20180628165334,0628,16,uva,34673,1938484855,0.112431,29203,44,VA
20180628165347,20180628165348,0628,16,uva,149,12474143,0.241679,29203,44,VA
20180628165443,20180628165443,0628,16,uva,35768,1986555553,0.077344,29203,44,VA
20180628165444,20180628165444,0628,16,uva,53282,9338641681,0.031813,29203,44,VA
20180628165554,20180628165555,0628,16,uva,54234,9580788313,0.897166,29203,44,VA
20180628165554,20180628165554,0628,16,uva,36090,2029619552,0.094592,29203,44,VA
20180628165706,20180628165707,0628,16,uva,55539,9817795781,1.376247,29203,44,VA
20180628165706,20180628165708,0628,16,uva,36840,2088016123,1.378722,29203,44,VA
20180628165818,20180628165818,0628,16,uva,56463,9968972686,0.083399,29203,44,VA
20180628165831,20180628165831,0628,16,uva,37582,2124902548,0.034798,29203,44,VA
20180628165942,20180628165942,0628,16,uva,57196,10193849796,0.04368,29203,44,VA
20180628165942,20180628165943,0628,16,uva,37964,2153854563,0.912272,29203,44,VA
20180628165944,20180628165944,0628,16,uva,158,12929107,0.378951,29203,44,VA
20180628165959,20180628170000,0628,16,uva,38287,2170779227,0.036196,29203,44,VA
20180628165959,20180628165959,0628,16,uva,57601,10224799953,0.089785,29203,44,VA
20180628170001,20180628170001,0628,17,uva,12,628299,0.250427,29203,44,VA
20180628170032,20180628170032,0628,17,uva,449,21926716,0.041874,29203,44,VA
20180628170043,20180628170044,0628,17,uva,595,40289011,1.185681,29203,44,VA
20180628170203,20180628170203,0628,17,uva,491,29094189,0.542373,29203,44,VA
20180628170210,20180628170211,0628,17,uva,791,209537405,0.795342,29203,44,VA
20180628170317,20180628170317,0628,17,uva,969,314652248,0.032658,29203,44,VA
20180628170330,20180628170330,0628,17,uva,586,39307733,0.03063,29203,44,VA
20180628170352,20180628170352,0628,17,uva,20,871595,0.102192,29203,44,VA
20180628170429,20180628170430,0628,17,uva,1360,78922227,0.236822,29203,44,VA
20180628170430,20180628170431,0628,17,uva,1969,472345682,0.098891,29203,44,VA
20180628170540,20180628170541,0628,17,uva,1390,81747443,0.875059,29203,44,VA
20180628170542,20180628170543,0628,17,uva,2163,518687970,0.564441,29203,44,VA
20180628170600,20180628170601,0628,17,uva,21,2537218,0.816475,29203,44,VA
20180628170649,20180628170650,0628,17,uva,1398,85943466,0.680887,29203,44,VA
20180628170655,20180628170655,0628,17,uva,2250,620736497,0.037999,29203,44,VA
20180628170722,20180628170722,0628,17,uva,22,2589940,0.244268,29203,44,VA
20180628170751,20180628170752,0628,17,uva,2387,106338913,0.680901,29203,44,VA
20180628170807,20180628170807,0628,17,uva,2951,734692802,0.070403,29203,44,VA
20180628170924,20180628170924,0628,17,uva,23,2639304,0.276191,29203,44,VA
20180628170929,20180628170929,0628,17,uva,3904,779577491,0.55049,29203,44,VA
20180628170929,20180628170930,0628,17,uva,3216,113452871,0.653979,29203,44,VA
20180628171046,20180628171046,0628,17,uva,3235,135399074,0.23176,29203,44,VA
20180628171047,20180628171047,0628,17,uva,4068,976362827,0.213488,29203,44,VA
20180628171206,20180628171206,0628,17,uva,3248,139166950,0.048279,29203,44,VA
20180628171223,20180628171224,0628,17,uva,4078,982485074,0.472032,29203,44,VA
20180628171302,20180628171303,0628,17,uva,4162,1091363445,1.137493,29203,44,VA
20180628171320,20180628171320,0628,17,uva,3260,147513386,0.038828,29203,44,VA
20180628171437,20180628171438,0628,17,uva,3279,165903120,0.551977,29203,44,VA
20180628171440,20180628171440,0628,17,uva,4258,1202217666,0.225646,29203,44,VA
20180628171548,20180628171548,0628,17,uva,3289,176454026,0.202011,29203,44,VA
20180628171609,20180628171610,0628,17,uva,4348,1309127820,1.37213,29203,44,VA
20180628171730,20180628171730,0628,17,uva,3295,181045570,0.178961,29203,44,VA
20180628171730,20180628171731,0628,17,uva,4412,1383920976,0.688245,29203,44,VA
20180628171825,20180628171825,0628,17,uva,3305,189739223,0.143842,29203,44,VA
20180628171839,20180628171839,0628,17,uva,4457,1426537732,0.063645,29203,44,VA
20180628171940,20180628171940,0628,17,uva,7424,216548829,0.096882,29203,44,VA
20180628172000,20180628172001,0628,17,uva,7027,1605205505,0.244266,29203,44,VA
20180628172105,20180628172105,0628,17,uva,7432,224994431,0.528222,29203,44,VA
20180628172108,20180628172109,0628,17,uva,7111,1709794350,0.769263,29203,44,VA
20180628172209,20180628172209,0628,17,uva,7442,235175703,0.38978,29203,44,VA
20180628172228,20180628172228,0628,17,uva,7233,1843452508,0.122407,29203,44,VA
20180628172336,20180628172337,0628,17,uva,7452,235949669,0.463328,29203,44,VA
20180628172346,20180628172346,0628,17,uva,7324,2111880385,0.558795,29203,44,VA
20180628172412,20180628172412,0628,17,uva,7464,237859389,0.180724,29203,44,VA
20180628172444,20180628172445,0628,17,uva,7413,2190462301,0.047103,29203,44,VA
20180628172552,20180628172552,0628,17,uva,7481,246579419,0.532567,29203,44,VA
20180628172613,20180628172614,0628,17,uva,7628,2360420161,0.063737,29203,44,VA
20180628172729,20180628172729,0628,17,uva,7490,249576862,0.057696,29203,44,VA
20180628172745,20180628172745,0628,17,uva,7645,2370468299,0.222377,29203,44,VA
20180628172829,20180628172830,0628,17,uva,7494,250044692,0.284386,29203,44,VA
20180628172859,20180628172859,0628,17,uva,7669,2384094642,0.067792,29203,44,VA
20180628173032,20180628173033,0628,17,uva,7497,250270460,0.982896,29203,44,VA
20180628173043,20180628173043,0628,17,uva,7705,2430528646,0.155557,29203,44,VA
20180628173148,20180628173148,0628,17,uva,8239,284751862,0.465801,29203,44,VA
20180628173159,20180628173159,0628,17,uva,8580,2481796202,0.068872,29203,44,VA
20180628173246,20180628173246,0628,17,uva,8241,284923549,0.034232,29203,44,VA
20180628173316,20180628173316,0628,17,uva,8602,2494461556,0.075633,29203,44,VA
20180628173404,20180628173404,0628,17,uva,8276,292839134,0.058829,29203,44,VA
20180628173430,20180628173430,0628,17,uva,8774,2547963873,0.684851,29203,44,VA
20180628173530,20180628173530,0628,17,uva,10040,297942598,0.10743,29203,44,VA
20180628173558,20180628173558,0628,17,uva,10520,2565174577,0.068521,29203,44,VA
20180628173702,20180628173702,0628,17,uva,10042,299549835,0.0427,29203,44,VA
20180628173714,20180628173715,0628,17,uva,10555,2585409720,0.212225,29203,44,VA
20180628173829,20180628173830,0628,17,uva,24,2726010,0.898291,29203,44,VA
20180628173832,20180628173832,0628,17,uva,11007,2879727693,0.205255,29203,44,VA
20180628173832,20180628173833,0628,17,uva,10122,325883020,0.25629,29203,44,VA
20180628173909,20180628173909,0628,17,uva,28,3931643,0.232099,29203,44,VA
20180628173938,20180628173938,0628,17,uva,11844,3099195146,0.028938,29203,44,VA
20180628173938,20180628173939,0628,17,uva,10788,362636427,0.031286,29203,44,VA
20180628174042,20180628174042,0628,17,uva,31,4043920,0.17649,29203,44,VA
20180628174054,20180628174054,0628,17,uva,14566,3312607432,0.126691,29203,44,VA
20180628174057,20180628174057,0628,17,uva,13907,447133409,0.026872,29203,44,VA
20180628174207,20180628174207,0628,17,uva,15317,3379927550,0.442554,29203,44,VA
20180628174207,20180628174207,0628,17,uva,14628,466013159,0.625303,29203,44,VA
20180628174338,20180628174338,0628,17,uva,15394,3391344963,0.174639,29203,44,VA
20180628174344,20180628174344,0628,17,uva,14717,468680028,0.023646,29203,44,VA
20180628174459,20180628174459,0628,17,uva,15475,3454594851,0.202543,29203,44,VA
20180628174506,20180628174506,0628,17,uva,14767,469277572,0.033067,29203,44,VA
20180628174625,20180628174625,0628,17,uva,14874,472412688,0.069535,29203,44,VA
20180628174637,20180628174638,0628,17,uva,15590,3471788630,0.598186,29203,44,VA
20180628174739,20180628174739,0628,17,uva,14903,474067867,0.214167,29203,44,VA
20180628174809,20180628174810,0628,17,uva,15632,3483235978,0.569277,29203,44,VA
20180628174843,20180628174843,0628,17,uva,34,4172705,0.105525,29203,44,VA
20180628174926,20180628174926,0628,17,uva,16404,3522929989,0.179103,29203,44,VA
20180628174938,20180628174938,0628,17,uva,15745,510088952,0.082003,29203,44,VA
20180628175040,20180628175040,0628,17,uva,15770,520199957,0.432081,29203,44,VA
20180628175058,20180628175058,0628,17,uva,16528,3561964043,0.222328,29203,44,VA
20180628175149,20180628175149,0628,17,uva,37,4261367,0.10171,29203,44,VA
20180628175210,20180628175210,0628,17,uva,15912,527824632,0.256014,29203,44,VA
20180628175224,20180628175225,0628,17,uva,16761,3678851954,0.236126,29203,44,VA
20180628175342,20180628175342,0628,17,uva,50,4478047,0.162534,29203,44,VA
20180628175344,20180628175345,0628,17,uva,18874,3936811183,0.157247,29203,44,VA
20180628175344,20180628175344,0628,17,uva,17374,571008337,0.16276,29203,44,VA
20180628175508,20180628175509,0628,17,uva,20158,4215238787,0.158806,29203,44,VA
20180628175508,20180628175508,0628,17,uva,18183,626438971,0.137441,29203,44,VA
20180628175508,20180628175508,0628,17,uva,55,6679977,0.172134,29203,44,VA
20180628175615,20180628175615,0628,17,uva,63,7049233,0.252683,29203,44,VA
20180628175619,20180628175620,0628,17,uva,21585,4380161075,0.104798,29203,44,VA
20180628175619,20180628175619,0628,17,uva,19276,657233647,0.064508,29203,44,VA
20180628175636,20180628175636,0628,17,uva,66,8351268,0.27524,29203,44,VA
20180628175742,20180628175743,0628,17,uva,19574,700278607,0.535058,29203,44,VA
20180628175745,20180628175745,0628,17,uva,22222,4670186885,0.220747,29203,44,VA
20180628175855,20180628175855,0628,17,uva,70,8568398,0.252872,29203,44,VA
20180628175858,20180628175859,0628,17,uva,22904,4931766148,0.116727,29203,44,VA
20180628175858,20180628175858,0628,17,uva,19832,725595455,0.194269,29203,44,VA
20180628175937,20180628175938,0628,17,uva,73,9693679,0.564476,29203,44,VA
20180628175958,20180628175959,0628,17,uva,20170,753853300,0.658495,29203,44,VA
20180628175959,20180628180000,0628,17,uva,23488,5144531971,0.538267,29203,44,VA
20180628180011,20180628180012,0628,18,uva,98,38642508,0.482103,29203,44,VA
20180628180011,20180628180011,0628,18,uva,30,6714512,0.291564,29203,44,VA
20180628180119,20180628180119,0628,18,uva,1,119262,0.334168,29203,44,VA
20180628180125,20180628180125,0628,18,uva,184,37963585,0.273102,29203,44,VA
20180628180125,20180628180126,0628,18,uva,573,304639401,0.508843,29203,44,VA
20180628180242,20180628180242,0628,18,uva,2,1031801,0.357268,29203,44,VA
20180628180247,20180628180248,0628,18,uva,1321,576464113,0.262362,29203,44,VA
20180628180247,20180628180247,0628,18,uva,680,77213605,0.462162,29203,44,VA
20180628180334,20180628180334,0628,18,uva,10,1540748,0.172634,29203,44,VA
20180628180410,20180628180410,0628,18,uva,1974,883462025,0.157189,29203,44,VA
20180628180410,20180628180411,0628,18,uva,982,110403509,0.165116,29203,44,VA
20180628180537,20180628180538,0628,18,uva,13,1911317,0.214152,29203,44,VA
20180628180538,20180628180538,0628,18,uva,1041,138569871,0.167946,29203,44,VA
20180628180538,20180628180539,0628,18,uva,2417,1195501909,0.202457,29203,44,VA
20180628180618,20180628180619,0628,18,uva,21,2272310,0.170364,29203,44,VA
20180628180704,20180628180705,0628,18,uva,3079,1516618208,0.078809,29203,44,VA
20180628180704,20180628180704,0628,18,uva,1231,163808920,0.11177,29203,44,VA
20180628180803,20180628180803,0628,18,uva,38,3463935,0.101002,29203,44,VA
20180628180805,20180628180806,0628,18,uva,4108,1703084834,0.144411,29203,44,VA
20180628180805,20180628180805,0628,18,uva,1717,201823915,0.02875,29203,44,VA
